account_id,account_creation_date,account_frequency,loan_amount,loan_duration,loan_status,client_id,client_birth_year,client_gender,client_region,urban_inhabitants,average_salary,unemployment_rate_1995,unemployment_rate_1996,transaction_total,transaction_type,credit_card_type,order_total_amount
3408,4448-10-06,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3413,4448-03-14,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3424,4446-11-03,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,55536,Debit,"No Card",0
3435,4448-03-02,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3456,4448-09-23,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3465,4448-03-17,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3469,4447-09-05,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3477,4448-07-01,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3480,4448-10-01,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3483,4449-01-07,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3487,4446-07-18,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,54297,Debit,"No Card",0
3493,4448-03-23,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3505,4448-10-10,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3509,4448-09-22,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3510,4446-07-17,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,25870,Debit,"No Card",0
3513,4447-01-29,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,19578,Credit,"No Card",0
3514,4446-10-21,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,7411,Credit,"No Card",0
3521,4447-12-14,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3535,4448-12-31,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3538,4448-06-17,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3542,4447-12-03,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3545,4446-11-04,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,22503,Credit,"No Card",0
3547,4448-06-16,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3548,4449-04-16,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3551,4449-01-12,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3554,4446-11-03,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,64283,Debit,"No Card",0
3558,4447-09-06,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3566,4447-12-01,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3575,4448-09-25,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3580,4448-06-10,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3586,4447-02-22,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3592,4446-07-18,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,18669,Credit,"No Card",0
3593,4446-11-05,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,19887,Credit,"No Card",0
3600,4448-06-19,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3609,4448-06-12,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3613,4448-06-19,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3617,4449-04-20,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3618,4448-10-16,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3629,4448-03-28,"POPLATEK MESICNE",158760,60,"Running, OK",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3640,4449-04-10,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3644,4447-05-19,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3649,4447-08-28,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3651,4446-11-14,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,5881,Credit,"No Card",0
3654,4448-03-14,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3656,4448-06-15,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3660,4449-04-19,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3670,4447-11-26,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3674,4447-02-07,"POPLATEK MESICNE",23628,12,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,1000,Credit,"No Card",0
3675,4447-02-15,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,700,Credit,"No Card",0
3678,4447-02-19,"POPLATEK MESICNE",316140,60,"Client in debt",NULL,NULL,NULL,Unknown,0,0,0,0,800,Credit,"No Card",0
3682,4447-11-29,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3683,4448-06-22,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3687,4449-04-11,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3688,4449-04-15,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3691,4446-11-06,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,6940,Credit,"No Card",0
3693,4446-08-08,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,35097,Credit,"No Card",0
3697,4447-06-04,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3699,4448-06-14,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3701,4449-01-01,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3704,4446-08-03,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,12984,Credit,"No Card",0
3713,4447-11-30,"POPLATEK TYDNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3720,4448-03-31,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3734,4447-02-03,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,5939,Credit,"No Card",0
3738,4448-06-10,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3745,4448-06-13,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3748,4448-03-11,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3751,4448-10-02,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3760,4446-07-23,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,104935,Debit,"No Card",0
3771,4447-12-03,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3775,4447-12-19,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3778,4448-03-05,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3781,4447-02-21,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,800,Credit,"No Card",0
3785,4447-02-19,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,200,Credit,"No Card",0
3786,4447-12-14,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3787,4446-11-06,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,23550,Credit,"No Card",0
3788,4447-05-16,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3792,4448-06-20,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3796,4447-09-08,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3808,4448-06-20,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3818,4446-07-11,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,59037,Debit,"No Card",0
3820,4449-04-19,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3822,4448-10-09,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3834,4446-07-29,"POPLATEK MESICNE",23052,12,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,41785,Debit,"No Card",0
3835,4447-02-11,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,900,Credit,"No Card",0
3837,4448-07-05,"POPLATEK PO OBRATU",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3844,4447-09-06,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3850,4448-06-18,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3863,4448-10-01,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3868,4448-06-30,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3871,4446-07-18,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,9012,Credit,"No Card",0
3882,4448-03-10,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3883,4447-02-10,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,1200,Credit,"No Card",0
3888,4447-09-10,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3891,4448-06-27,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3892,4449-01-20,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3909,4446-07-24,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,63959,Debit,"No Card",0
3915,4447-05-08,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3920,4448-09-18,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3923,4447-02-25,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3927,4449-01-17,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3935,4447-02-03,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,1000,Credit,"No Card",0
3939,4448-03-09,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3948,4449-04-14,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3954,4447-12-17,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3955,4448-03-15,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3960,4446-10-24,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,5307,Credit,"No Card",0
3965,4447-08-18,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3969,4447-12-12,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3972,4449-01-06,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3977,4448-10-12,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3980,4447-05-09,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3982,4448-03-28,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
3983,4446-10-22,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,30405,Debit,"No Card",0
3999,4447-08-20,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4000,4448-06-11,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4013,4449-01-03,"POPLATEK PO OBRATU",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4034,4446-07-28,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,21884,Credit,"No Card",0
4035,4448-03-26,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4055,4446-08-03,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,51583,Debit,"No Card",0
4059,4449-01-03,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4078,4446-08-09,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,50272,Credit,"No Card",0
4079,4449-04-08,"POPLATEK MESICNE",158976,48,"Running, OK",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4093,4447-02-20,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,400,Credit,"No Card",0
4119,4449-01-13,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4134,4447-01-29,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,50928,Credit,"No Card",0
4159,4448-03-10,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4171,4447-12-04,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4173,4449-04-13,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4225,4447-09-01,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4240,4446-10-26,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,70220,Debit,"No Card",0
4254,4447-08-18,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4255,4449-04-13,"POPLATEK TYDNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4260,4449-01-09,"POPLATEK MESICNE",244560,60,"Running, OK",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4287,4449-01-12,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4296,4446-08-07,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,42865,Credit,"No Card",0
4318,4447-05-19,"POPLATEK TYDNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4321,4447-05-24,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4347,4447-02-22,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4350,4447-05-10,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4352,4448-03-06,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4355,4446-11-08,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,16200,Credit,"No Card",0
4377,4447-05-30,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4414,4448-09-27,"POPLATEK MESICNE",97224,24,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4427,4447-11-29,"POPLATEK MESICNE",87816,12,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4437,4448-10-11,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4448,4447-11-24,"POPLATEK MESICNE",192744,36,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4463,4448-09-20,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4470,4449-04-06,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4478,4448-03-24,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4484,4446-10-21,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,193007,Debit,"No Card",0
4511,4448-10-13,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4543,4449-01-03,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4576,4447-11-27,"POPLATEK MESICNE",300204,36,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4596,4447-02-04,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,700,Credit,"No Card",0
4659,4449-01-03,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4743,4447-08-19,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4894,4447-12-12,"POPLATEK MESICNE",117024,24,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
4937,4446-11-07,"POPLATEK MESICNE",143904,24,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,89165,Debit,"No Card",0
5011,4448-07-04,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5065,4446-08-03,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,42371,Debit,"No Card",0
5120,4447-12-13,"POPLATEK MESICNE",323472,48,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5129,4447-11-30,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5215,4448-03-02,"POPLATEK MESICNE",14628,12,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5228,4447-12-15,"POPLATEK PO OBRATU",173808,24,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5256,4449-01-20,"POPLATEK PO OBRATU",193968,36,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5270,4446-07-23,"POPLATEK MESICNE",79608,24,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,222026,Debit,"No Card",0
5313,4447-06-04,"POPLATEK MESICNE",300660,60,"Running, OK",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5343,4447-11-30,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5366,4448-06-18,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5369,4446-11-12,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,6543,Credit,"No Card",0
5372,4447-08-22,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5385,4447-09-04,"POPLATEK TYDNE",149340,60,"Running, OK",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5387,4448-12-31,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5423,4447-08-16,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5428,4447-05-20,"POPLATEK MESICNE",174744,24,"Loan not paid",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5442,4447-02-17,"POPLATEK MESICNE",174744,24,"Loan not paid",NULL,NULL,NULL,Unknown,0,0,0,0,42632,Credit,"No Card",0
5472,4447-08-18,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5481,4448-06-25,"POPLATEK MESICNE",209184,48,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5483,4447-02-23,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5546,4447-09-11,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5622,4446-10-26,"POPLATEK MESICNE",83016,12,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,116173,Debit,"No Card",0
5700,4448-03-21,"POPLATEK MESICNE",103680,60,"Client in debt",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5740,4447-05-22,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5767,4447-12-08,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5868,4446-10-20,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,10400,Credit,"No Card",0
5891,4446-08-04,"POPLATEK MESICNE",65184,12,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,90810,Debit,"No Card",0
5952,4448-09-24,"POPLATEK MESICNE",141240,24,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
5984,4449-04-16,"POPLATEK MESICNE",0,0,"No Loan",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
6030,4448-07-03,"POPLATEK MESICNE",28248,24,"No problems",NULL,NULL,NULL,Unknown,0,0,0,0,0,"No Transactions","No Card",0
6034,4447-02-14,"POPLATEK TYDNE",464520,60,"Loan not paid",NULL,NULL,NULL,Unknown,0,0,0,0,24051,Credit,"No Card",0
